AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,rowguid,ModifiedDate
597,"99450 Highway 59 North",NULL,Humble,73,77338,...,"2002-08-01 00:00:00"
598,"455 256th St.",NULL,Moline,24,61265,...,"2001-08-01 00:00:00"
599,"70 N.W. Plaza",NULL,"Saint Ann",37,63074,...,"2003-08-01 00:00:00"
600,"25095 W. Florissant",NULL,Ferguson,37,63135,...,"2001-08-01 00:00:00"
601,"6996 South Lindbergh",NULL,"Saint Louis",37,63103,...,"2002-08-01 00:00:00"
602,"6425 Nw Loop 410",NULL,"San Antonio",73,78204,...,"2002-09-01 00:00:00"
603,"9500b E. Central Texas Expressway",NULL,Killeen,73,76541,...,"2003-08-01 00:00:00"
604,"1200 First Ave.",NULL,Joliet,24,60433,...,"2003-09-01 00:00:00"
605,"7760 N. Pan Am Expwy",NULL,"San Antonio",73,78204,...,"2001-09-01 00:00:00"
606,"99433 S. Greenbay Rd.",NULL,Racine,80,53182,...,"2001-09-01 00:00:00"
607,"25220 Airline Road",NULL,"Corpus Christi",73,78404,...,"2002-08-01 00:00:00"
608,"25306 Harvey Rd.",NULL,"College Station",73,77840,...,"2002-08-01 00:00:00"
609,"3900 S. 997th St.",NULL,Milwaukee,80,53202,...,"2001-09-01 00:00:00"
610,"44025 W. Empire",NULL,Denby,68,57716,...,"2003-09-01 00:00:00"
611,"23025 S.W. Military Rd.",NULL,"San Antonio",73,78204,...,"2001-08-01 00:00:00"
612,"Ring Plaza",NULL,Norridge,24,60706,...,"2002-09-01 00:00:00"
613,"Lakeline Mall",NULL,"Cedar Park",73,78613,...,"2002-09-01 00:00:00"
614,"Town East Center",NULL,Mesquite,73,75149,...,"2002-09-01 00:00:00"
615,"Fountains On The Lake",NULL,Stafford,73,77477,...,"2001-07-01 00:00:00"
616,"Southwest Outlet",NULL,Hillsboro,73,76645,...,"2001-07-01 00:00:00"
617,"Johnson Creek",NULL,"Johnson Creek",80,53038,...,"2003-06-01 00:00:00"
618,"Blue Ridge Mall",NULL,"Kansas City",37,64106,...,"2002-12-01 00:00:00"
619,"First Colony Mall",NULL,"Sugar Land",73,77478,...,"2001-12-01 00:00:00"
620,"Horizon Outlet",NULL,Woodbury,36,55125,...,"2001-09-01 00:00:00"
621,"Tanger Factory",NULL,Branch,36,55056,...,"2001-09-01 00:00:00"
622,"Management Mall",NULL,"San Antonio",73,78204,...,"2002-03-01 00:00:00"
623,"Ohms Road",NULL,Houston,73,77003,...,"2003-07-01 00:00:00"
624,"Factory Merchants",NULL,Branson,37,65616,...,"2003-02-01 00:00:00"
625,"Cedar Creek Stores",NULL,Mosinee,80,54455,...,"2003-08-01 00:00:00"
626,"Lone Star Factory",NULL,"La Marque",73,77568,...,"2003-08-01 00:00:00"
627,"Sports Stores @ Tuscola",NULL,Tuscola,24,61953,...,"2002-07-01 00:00:00"
628,"City Center",NULL,Minneapolis,36,55402,...,"2001-08-01 00:00:00"
629,"St. Louis Marketplace",NULL,"Saint Louis",37,63103,...,"2001-07-01 00:00:00"
630,"Lincoln Square",NULL,Arlington,73,76010,...,"2001-09-01 00:00:00"
631,"Kansas City Factory Outlet",NULL,Odessa,37,64076,...,"2001-07-01 00:00:00"
632,"Fiesta Trail Shopping Center",NULL,"San Antonio",73,78204,...,"2001-07-01 00:00:00"
633,"Medford Outlet Center",NULL,Medford,36,55049,...,"2002-08-01 00:00:00"
634,"Ward Parkway Center",NULL,"Kansas City",37,64106,...,"2002-09-01 00:00:00"
635,"93-2501, Blackfriars Road,",NULL,London,14,"SE1 8HL",...,"2002-09-01 00:00:00"
636,"Science Park South, Birchwood","Stanford House",Warrington,14,"WA3 7BH",...,"2003-07-01 00:00:00"
637,"Phoenix Way, Cirencester",NULL,Gloucestershire,14,"GL7 1RY",...,"2003-09-01 00:00:00"
638,"255 Irving Street",NULL,London,14,"C2H 7AU",...,"2003-08-01 00:00:00"
639,"Garamonde Drive, Wymbush","PO Box 4023","Milton Keynes",14,"MK8 8ZD",...,"2003-09-01 00:00:00"
640,"251 The Metro Center",NULL,Wokingham,14,"RG41 1QW",...,"2003-09-01 00:00:00"
641,Bradford,NULL,"W. York",14,"BD1 4SJ",...,"2002-08-01 00:00:00"
642,Galashiels,NULL,Scotland,14,"TD1 3HE",...,"2003-09-01 00:00:00"
643,Banbury,NULL,Oxon,14,"OX16 8RS",...,"2002-09-01 00:00:00"
644,Bradford,"Raven House, Kingsgate","W. York",14,"BD1 4SJ",...,"2003-08-01 00:00:00"
645,"Garamonde Drive, Wymbush","P.O. Box 803","Milton Keynes",14,"MK8 8ZD",...,"2003-07-01 00:00:00"
646,"Butterfield Hse, 7-251 Chapel St",NULL,Lancaster,14,"LA1 1LN",...,"2002-08-01 00:00:00"
647,"Wade Road",NULL,"Basingstoke Hants",14,"RG24 8PL",...,"2003-07-01 00:00:00"
648,"586 Fulham Road,",NULL,London,14,"SW6 SBY",...,"2003-08-01 00:00:00"
649,"Knaves Beech Ind.",NULL,"High Wycombe",14,"HP10 9QY",...,"2003-09-01 00:00:00"
650,"Elmhurst Road, Goring",NULL,Reading,14,"RG7 5H7",...,"2002-07-01 00:00:00"
651,"New Millhouse, 2583 Milton Park",NULL,Abingdon,14,"OX14 4SE",...,"2003-09-01 00:00:00"
652,Wymbush,NULL,"Milton Keynes",14,"MK8 8DF",...,"2002-09-01 00:00:00"
653,"Burgess Hill","Edward Way","West Sussex",14,"RH15 9UD",...,"2002-09-01 00:00:00"
654,"308-3250 Casting Road",NULL,York,14,"Y024 1GF",...,"2003-08-01 00:00:00"
655,"Wharfdale Road",NULL,Berkshire,14,"RG11 5TP",...,"2002-08-01 00:00:00"
656,"7 Pioneer Business Park",NULL,York,14,"Y03 4TN",...,"2003-08-01 00:00:00"
657,"Unit 99a Battery Retail Pk",NULL,Birmingham,14,"B29 6SL",...,"2002-08-01 00:00:00"
658,"Ellesfield Ave",NULL,Bracknell,14,"RG12 8TB",...,"2002-08-01 00:00:00"
659,"Warrington Ldc Unit 25/2",NULL,Woolston,14,"WA1 4SY",...,"2003-09-01 00:00:00"
660,"6 The Farm, Liberty Road",NULL,Maidenhead,14,SL67RJ,...,"2003-09-01 00:00:00"
661,"725a The Arches",NULL,Berks,14,"SL4 1RH",...,"2002-08-01 00:00:00"
662,"Paramount House",NULL,London,14,"W1N 9FA",...,"2002-09-01 00:00:00"
663,"2524 Barlby Road",NULL,London,14,"W10 6BL",...,"2003-08-01 00:00:00"
664,"99-3 Forest Works",NULL,London,14,"E17 6JF",...,"2002-07-01 00:00:00"
665,"46-44 Albemarle Street",NULL,London,14,W1X3SE,...,"2003-08-01 00:00:00"
666,"399 Clearing Green",NULL,London,14,"EC1R 0DU",...,"2002-08-01 00:00:00"
667,"997b Tradescant Road",NULL,London,14,"SW8 1XD",...,"2002-08-01 00:00:00"
668,"2574 Milton Park",NULL,Oxford,14,"OX14 4SE",...,"2003-08-01 00:00:00"
669,"Internet House, 3399 Science Park",NULL,Cambridge,14,"CB4 4BZ",...,"2002-12-01 00:00:00"
670,"7 Garden House Cloisters, 8 Batters",NULL,London,14,"SW8 4BG",...,"2002-07-01 00:00:00"
671,"25 Hartfield Road, Wimbledon",NULL,London,14,"SW19 3RU",...,"2004-02-01 00:00:00"
672,"99 Dean Street, Soho",NULL,London,14,"W1V 5RN",...,"2002-09-01 00:00:00"
673,"Park House-4th Floor, 2516 Park St.",NULL,London,14,"W1Y 3RA",...,"2002-08-01 00:00:00"
674,"67 Vincent Square, Victoria",NULL,London,14,"SW1P 2NU",...,"2003-09-01 00:00:00"
675,"7033, rue de Longchamp",NULL,"Les Ulis",177,91940,...,"2004-01-22 10:09:29"
676,"21105, rue de Varenne",NULL,Paris,161,75013,...,"2004-01-22 10:09:29"
677,"69, boulevard Tremblay",NULL,Roncq,145,59223,...,"2004-01-22 10:09:29"
678,"12, rue des Grands Champs",NULL,"Verrieres Le Buisson",177,91370,...,"2004-01-22 10:09:29"
679,"121, rue de Varenne",NULL,Courbevoie,178,92400,...,"2004-01-22 10:09:29"
680,"22, rue du Départ",NULL,Pantin,179,93500,...,"2004-01-22 10:09:29"
681,"6, rue des Pyrenees",NULL,"Saint Ouen",127,41100,...,"2004-01-22 10:09:29"
682,"5, place de la Concorde",NULL,Colombes,178,92700,...,"2004-01-22 10:09:29"
683,"36, avenue de la Gare",NULL,Paris,161,75019,...,"2004-01-22 10:09:29"
684,"26, rue Saint Denis",NULL,Orleans,131,45000,...,"2004-01-22 10:09:29"
685,"68081, place du Tertre",NULL,Colomiers,117,31770,...,"2004-01-22 10:09:29"
686,"98, rue de Terre Neuve",NULL,Lieusaint,163,77127,...,"2004-01-22 10:09:29"
687,"21801, rue Léo Delibes",NULL,Colombes,178,92700,...,"2004-01-22 10:09:29"
688,"2111, rue de Linois",NULL,Orly,180,94310,...,"2004-01-22 10:09:29"
689,"39, route de Marseille",NULL,Paris,161,75016,...,"2004-01-22 10:09:29"
690,"57, rue des Vendangeurs",NULL,"Roissy en Brie",163,77680,...,"2004-01-22 10:09:29"
691,"98, rue Montcalm",NULL,Paris,161,75019,...,"2004-01-22 10:09:29"
692,"3387, rue Marbeuf",NULL,Bobigny,179,93000,...,"2004-01-22 10:09:29"
693,"39, avenue des Laurentides",NULL,"Paris La Defense",178,92081,...,"2004-01-22 10:09:29"
694,"3101, avenue de Malakoff",NULL,Paris,161,75003,...,"2004-01-22 10:09:29"
695,"61, rue Henri Gagnon",NULL,"Les Ulis",177,91940,...,"2004-01-22 10:09:29"
696,"9005, rue des Bouchers",NULL,Paris,161,75005,...,"2004-01-22 10:09:29"
697,"18, rue de l´Esplanade",NULL,"Aujan Mournede",118,32300,...,"2004-01-22 10:09:29"
698,"7551, avenue Foch",NULL,Paris,161,75010,...,"2004-01-22 10:09:29"
699,"22, rue Lafayette",NULL,Pantin,179,93500,...,"2004-01-22 10:09:29"
700,"215, avenue Reille",NULL,"Les Ulis",177,91940,...,"2004-01-22 10:09:29"
701,"54, avenue des Ternes",NULL,"Saint Ouen",127,41100,...,"2004-01-22 10:09:29"
702,"510, avenue de Villiers",NULL,Orleans,131,45000,...,"2004-01-22 10:09:29"
703,"30, avenue de l´ Union Centrale",NULL,"Les Ulis",177,91940,...,"2004-01-22 10:09:29"
704,"33, rue Georges-Clémenceau",NULL,Cergy,181,95000,...,"2004-01-22 10:09:29"
705,"699bis, rue des Peupliers",NULL,Paris,161,75008,...,"2004-01-22 10:09:29"
706,"3639, rue des Grands Champs",NULL,Boulogne-sur-Mer,148,62200,...,"2004-01-22 10:09:29"
707,"3833, boulevard Beau Marchais",NULL,Paris,161,75009,...,"2004-01-22 10:09:29"
708,"1, place de la République",NULL,Paris,161,75017,...,"2004-01-22 10:09:29"
709,"12, rue Lafayette",NULL,Morangis,177,91420,...,"2004-01-22 10:09:29"
710,"88, avenue de l´ Union Centrale",NULL,Paris,161,75012,...,"2004-01-22 10:09:29"
711,"3383, rue Lamarck",NULL,Paris,161,75007,...,"2004-01-22 10:09:29"
712,"28, avenue des Champs-Elysées",NULL,Croix,145,59170,...,"2004-01-22 10:09:29"
713,"21, avenue de la Gare",NULL,Sèvres,178,92310,...,"2004-01-22 10:09:29"
714,"62, route de Marseille",NULL,Suresnes,178,92150,...,"2004-01-22 10:09:29"
715,"Karl Liebknecht str 299",NULL,"Frankfurt am Main",70,60075,...,"2003-09-01 00:00:00"
716,"Roßstr 2248",NULL,Stuttgart,70,70511,...,"2003-08-01 00:00:00"
717,"Bundesallee 9571","Rechnungsstelle - C 035",Berlin,85,14197,...,"2003-10-01 00:00:00"
718,"Auf Der Steige 29",NULL,Muehlheim,20,63151,...,"2003-08-01 00:00:00"
719,"Hellweg 4934",NULL,Essen,20,45001,...,"2003-07-01 00:00:00"
720,"Kurfürstenstr 9",NULL,Duesseldorf,19,40605,...,"2003-09-01 00:00:00"
721,"Postfach 11 09 00",NULL,Berlin,19,14111,...,"2003-09-01 00:00:00"
722,"Haberstr 29",NULL,Bonn,20,53131,...,"2002-07-01 00:00:00"
723,"Auf der Krone 53",NULL,Bonn,53,53131,...,"2002-08-01 00:00:00"
724,"Winterfeldtstr 5557",Kreditorenbuchhaltung,Münster,70,48001,...,"2003-09-01 00:00:00"
725,"Alte Landstr 776",NULL,München,20,80074,...,"2003-08-01 00:00:00"
726,"Kurfürstenstr 574",NULL,München,19,80074,...,"2003-09-01 00:00:00"
727,"Königsteiner Straße 9",NULL,"Bad Soden",19,65800,...,"2003-08-01 00:00:00"
728,"Werftstr 4400",NULL,"Sulzbach Taunus",70,66272,...,"2003-10-01 00:00:00"
729,"Hans-Rosenthal-Platz 4223",NULL,Grevenbroich,8,41485,...,"2003-08-01 00:00:00"
730,"Nonnendamm 63",NULL,Berlin,53,14197,...,"2003-09-01 00:00:00"
731,"Berliner Platz 45",NULL,Offenbach,70,63009,...,"2003-07-01 00:00:00"
732,"Brunnenstr 422",NULL,"Frankfurt am Main",20,60082,...,"2003-07-01 00:00:00"
733,"Rotthäuser Weg 511",NULL,Stuttgart,70,70511,...,"2003-09-01 00:00:00"
734,"Am Karlshof 8200",NULL,Hamburg,19,22001,...,"2002-07-01 00:00:00"
735,"Holzstr 6444",NULL,Salzgitter,19,38231,...,"2003-09-01 00:00:00"
736,"Am Grossen Dern 982",NULL,Hamburg,20,20354,...,"2003-07-01 00:00:00"
737,"Conesweg 49",NULL,Kiel,70,24044,...,"2003-08-01 00:00:00"
738,"Krönerweg 9249",NULL,Hannover,53,30601,...,"2003-09-01 00:00:00"
739,"Auf Der Steige 1000",NULL,Berlin,20,14111,...,"2003-08-01 00:00:00"
740,"Wallstr 244",NULL,Saarbrücken,70,66001,...,"2003-09-01 00:00:00"
741,"Roßstr 9938",Verkaufsabteilung,Eilenburg,85,04838,...,"2003-07-01 00:00:00"
742,"Pappelallee 19",NULL,Dresden,19,01071,...,"2002-09-01 00:00:00"
743,"Karl Liebknecht str 399","Leiter der Abteilung",Berlin,19,14111,...,"2003-12-01 00:00:00"
744,"Brunnenstr 9511",NULL,Berlin,70,14197,...,"2003-09-01 00:00:00"
745,"Knaackstr 7",NULL,Paderborn,20,33041,...,"2003-08-01 00:00:00"
746,"Alderstr 1849",NULL,Braunschweig,53,38001,...,"2003-07-01 00:00:00"
747,"Kurfürstenstr 74",NULL,Poing,70,66041,...,"2003-07-01 00:00:00"
748,"Königsteiner Straße 449",NULL,Leipzig,53,04139,...,"2003-08-01 00:00:00"
749,"Buergermeister-ulrich-str 3000",Buchhaltung,Augsburg,8,86150,...,"2003-09-01 00:00:00"
750,"Postfach 55 00 00",NULL,Frankfurt,8,91480,...,"2003-07-01 00:00:00"
751,"Helsenbergbogen 6",NULL,Ascheim,20,86171,...,"2003-08-01 00:00:00"
752,"Buergermeister-ulrich-str 9500",NULL,Augsburg,20,86171,...,"2003-08-01 00:00:00"
753,"Erftplatz 22",NULL,"Sulzbach Taunus",70,66272,...,"2003-08-01 00:00:00"
754,"Viktoria-Luise-Platz 475",NULL,München,53,80074,...,"2003-08-01 00:00:00"
755,"9920 Picketts Line Road",NULL,"Newport News",75,23607,...,"2001-07-01 00:00:00"
756,"855 East Main Avenue",NULL,Zeeland,35,49464,...,"2001-08-01 00:00:00"
757,"2532 Fairgrounds Road",NULL,"West Kingston",65,02892,...,"2003-07-01 00:00:00"
758,"6900 William Richardson Ct.",NULL,"South Bend",25,46601,...,"2001-08-01 00:00:00"
759,"99 Edgewater Drive",NULL,Norwood,30,02062,...,"2003-09-01 00:00:00"
760,"Attn: Accounts Payable","44 Main Place",Melville,54,11747,...,"2001-09-01 00:00:00"
761,"225 Hyde Rd",NULL,Farmington,11,06032,...,"2003-08-01 00:00:00"
762,"6 Cotton Road",NULL,Nashua,46,03064,...,"2002-09-01 00:00:00"
763,"5998 E Lorain",NULL,Oberlin,55,44074,...,"2002-08-01 00:00:00"
764,"Corporate Ofc A/p","123 Fourth Ave",Chantilly,75,20151,...,"2002-09-01 00:00:00"
765,"58 Teed Drive",NULL,Randolph,30,02368,...,"2001-08-01 00:00:00"
766,"63 Badgers Island West",NULL,Kittery,33,03904,...,"2002-08-01 00:00:00"
767,"9963 Tresser Blvd.",NULL,Stamford,11,06901,...,"2002-07-01 00:00:00"
768,"P.O. Box 9005",NULL,Endicott,54,13760,...,"2001-12-01 00:00:00"
769,"Saltonstall Parkway",NULL,"East Haven",11,06512,...,"2001-09-01 00:00:00"
770,"123 Union Square South",NULL,"New York",54,10007,...,"2001-08-01 00:00:00"
771,"42522 Northrupp",NULL,"Fort Wayne",25,46807,...,"2001-07-01 00:00:00"
772,"675 East Ave.",NULL,Warwick,65,02889,...,"2001-11-01 00:00:00"
773,"77993 Mentor Ave.",NULL,Mentor,55,44060,...,"2003-09-01 00:00:00"
774,"9920 North Telegraph Rd.",NULL,Pontiac,35,48342,...,"2001-09-01 00:00:00"
775,"46460 West Oaks Drive",NULL,Novi,35,48375,...,"2002-09-01 00:00:00"
776,"997000 Telegraph Rd.",NULL,Southfield,35,48034,...,"2001-11-01 00:00:00"
777,"25850 Post Road",NULL,Westport,11,06880,...,"2001-10-01 00:00:00"
778,"9975 Union St.",NULL,Waterbury,11,06710,...,"2001-09-01 00:00:00"
779,"7505 Commercial Dr.",NULL,"New Hartford",54,13413,...,"2002-08-01 00:00:00"
780,"89950 Castleton Corner",NULL,Indianapolis,25,46204,...,"2002-07-01 00:00:00"
781,"99200 Dixwell Ave.",NULL,Hamden,11,06518,...,"2003-08-01 00:00:00"
782,"630 Oldgate Lane",NULL,Milford,11,06460,...,"2001-10-01 00:00:00"
783,"25264 E. 260th",NULL,Euclid,55,44119,...,"2001-07-01 00:00:00"
784,"225200 Miles Ave.",NULL,"North Randall",55,44128,...,"2001-08-01 00:00:00"
785,"399700 John R. Rd.",NULL,"Madison Heights",35,48071,...,"2001-08-01 00:00:00"
786,"6789 Warren Road",NULL,Westland,35,48185,...,"2002-12-01 00:00:00"
787,"42500 South Franklin Street",NULL,"Michigan City",25,46360,...,"2003-07-01 00:00:00"
788,"2533 Eureka Rd.",NULL,Southgate,35,48195,...,"2002-09-01 00:00:00"
789,"250000 Eight Mile Road",NULL,Detroit,35,48226,...,"2002-08-01 00:00:00"
790,"6405 Erie Blvd. Hills Plaza",NULL,"De Witt",54,13214,...,"2002-08-01 00:00:00"
791,"Great Northern Mall Hwy4 & Rt. 31",NULL,Clay,54,13041,...,"2002-09-01 00:00:00"
792,"250 E. County Line Rd.",NULL,Indianapolis,25,46204,...,"2001-08-01 00:00:00"
793,"6225 Glenway Ave.",NULL,Cincinnati,55,45202,...,"2002-08-01 00:00:00"
794,"998 Forest Road",NULL,Saginaw,35,48601,...,"2003-08-01 00:00:00"
795,"99800 Tittabawasee Rd.",NULL,Saginaw,35,48601,...,"2002-08-01 00:00:00"
796,"25192 Princeton Rd.",NULL,Springdale,55,45246,...,"2003-08-01 00:00:00"
797,"678 Eastman Ave.",NULL,Midland,35,48640,...,"2002-09-01 00:00:00"
798,"New Castle Plaza",NULL,"New Castle",25,47362,...,"2002-08-01 00:00:00"
799,"Woodbury Commons",NULL,"Central Valley",54,10917,...,"2002-08-01 00:00:00"
800,"Indiana Factory Shops",NULL,Daleville,25,47334,...,"2002-07-01 00:00:00"
801,"Horizon Outlet Center",NULL,Holland,35,49423,...,"2001-07-01 00:00:00"
802,"Washington Square Ii",NULL,Indianapolis,25,46204,...,"2001-08-01 00:00:00"
803,"Regency Hilltop Shopping Cntr",NULL,"Virginia Beach",75,23451,...,"2002-08-01 00:00:00"
804,"Ames Plaza",NULL,Saugus,30,01906,...,"2002-08-01 00:00:00"
805,"The Corner Shopping Center",NULL,"Falls Church",75,22046,...,"2003-12-01 00:00:00"
806,"Horizon Outlet Center",NULL,Monroe,35,98272,...,"2002-08-01 00:00:00"
807,"Leesburg Premium Outlet Centre",NULL,Leesburg,75,20176,...,"2001-07-01 00:00:00"
808,"Tree Plaza",NULL,Braintree,30,02184,...,"2001-07-01 00:00:00"
809,"Granite State Marketplace",NULL,Hooksett,46,03106,...,"2001-09-01 00:00:00"
810,"Redford Plaza",NULL,Redford,35,48239,...,"2001-07-01 00:00:00"
811,"Walnut Hill Plaza",NULL,Woonsocket,65,02895,...,"2003-08-01 00:00:00"
812,"Consumer Square",NULL,Cheektowaga,54,14227,...,"2003-08-01 00:00:00"
813,"Adirondack Factory Outlet",NULL,"Lake George",54,12845,...,"2003-09-01 00:00:00"
814,"Buckeye Factory Shops",NULL,Burbank,55,44214,...,"2002-08-01 00:00:00"
815,"Wrentham Village",NULL,Wrentham,30,02093,...,"2003-09-01 00:00:00"
816,"Lake Region Factory Outlet",NULL,Tilton,46,03276,...,"2001-08-01 00:00:00"
817,"Cherry Grove Plaza",NULL,Cincinnati,55,45202,...,"2001-09-01 00:00:00"
818,"Johnny Appleseed Shop.center",NULL,Mansfield,55,44903,...,"2001-09-01 00:00:00"
819,"Spring Meadows Place",NULL,Holland,55,43528,...,"2003-11-01 00:00:00"
820,"Westside Plaza",NULL,Nashua,46,03064,...,"2002-07-01 00:00:00"
821,"Stateline Plaza",NULL,Plaistow,46,03865,...,"2001-07-01 00:00:00"
822,"Pyramid Mall",NULL,Ithaca,54,14850,...,"2001-07-01 00:00:00"
823,"Logansport Mall",NULL,Logansport,25,46947,...,"2002-09-01 00:00:00"
824,"Dansk Square",NULL,Kittery,33,03904,...,"2002-08-01 00:00:00"
825,"Port Huron",NULL,"Port Huron",35,48060,...,"2001-10-01 00:00:00"
826,"Kensington Valley Shops",NULL,Howell,35,48843,...,"2002-07-01 00:00:00"
827,"Polaris Town Center",NULL,Columbus,55,43215,...,"2002-08-01 00:00:00"
828,"Green Acres Mall",NULL,"Valley Stream",54,11580,...,"2002-08-01 00:00:00"
829,"Connecticut Post Mall",NULL,Milford,11,06460,...,"2001-08-01 00:00:00"
830,"Indian Mound Mall",NULL,Heath,55,43056,...,"2002-12-01 00:00:00"
831,"Amity Plaza",NULL,"New Haven",11,06510,...,"2003-07-01 00:00:00"
832,"2251 Elliot Avenue",NULL,Seattle,79,98104,...,"2001-08-01 00:00:00"
833,"3207 S Grady Way",NULL,Renton,79,98055,...,"2002-08-01 00:00:00"
834,"99300 223rd Southeast",NULL,Bothell,79,98011,...,"2003-04-01 00:00:00"
835,"259826 Russell Rd. South",NULL,Kent,79,98031,...,"2001-09-01 00:00:00"
836,"35525-9th Street Sw",NULL,Puyallup,79,98371,...,"2002-09-01 00:00:00"
837,"640 South 994th St. W.",NULL,Billings,40,59101,...,"2003-09-01 00:00:00"
838,"25300 Biddle Road",NULL,Medford,58,97504,...,"2003-09-01 00:00:00"
839,Gateway,NULL,Portland,58,97205,...,"2002-08-01 00:00:00"
840,"Great Northwestern",NULL,"North Bend",79,98045,...,"2001-08-01 00:00:00"
841,"Washington Square",NULL,Portland,58,97205,...,"2001-11-01 00:00:00"
842,"258101 Nw Evergreen Parkway",NULL,Beaverton,58,97005,...,"2001-09-01 00:00:00"
843,"253950 N.E. 178th Place",NULL,Woodinville,79,98072,...,"2001-09-01 00:00:00"
844,"755 Nw Grandstand",NULL,Issaquah,79,98027,...,"2003-09-01 00:00:00"
845,"22571 South 2500 East",NULL,"Idaho Falls",23,83402,...,"2003-07-01 00:00:00"
846,"257700 Ne 76th Street",NULL,Redmond,79,98052,...,"2002-08-01 00:00:00"
847,"25102 Springwater",NULL,Wenatchee,79,98801,...,"2002-06-01 00:00:00"
848,"Bldg. 9n/99298",NULL,Redmond,79,98052,...,"2001-08-01 00:00:00"
849,"4251 First Avenue",NULL,Seattle,79,98104,...,"2001-07-01 00:00:00"
850,"558 S 6th St",NULL,"Klamath Falls",58,97601,...,"2003-09-01 00:00:00"
851,"994 Sw Cherry Park Rd",NULL,Troutdale,58,97060,...,"2001-08-01 00:00:00"
852,"25718 Se Sunnyside Rd",NULL,Clackamas,58,97015-6403,...,"2003-08-01 00:00:00"
853,"567 Sw Mcloughlin Blvd",NULL,Milwaukie,58,97222,...,"2003-09-01 00:00:00"
854,"490 Ne 4th St",NULL,Renton,79,98055,...,"2003-08-01 00:00:00"
855,"15 East Main",NULL,"Port Orchard",79,98366,...,"2001-07-01 00:00:00"
856,"3025 E Waterway Blvd",NULL,Shelton,79,98584,...,"2002-11-01 00:00:00"
857,"7990 Ocean Beach Hwy.",NULL,Longview,79,98632,...,"2001-08-01 00:00:00"
858,"2345 West Spencer Road",NULL,Lynnwood,79,98036,...,"2002-09-01 00:00:00"
859,"1050 Oak Street",NULL,Seattle,79,98104,...,"2002-08-01 00:00:00"
860,"4927 S Meridian Ave Ste D",NULL,Puyallup,79,98371,...,"2002-07-01 00:00:00"
861,"25915 140th Ave Ne",NULL,Bellevue,79,98004,...,"2002-09-01 00:00:00"
862,"3307 Evergreen Blvd","Ste 1071",Washougal,79,98671,...,"2001-11-01 00:00:00"
863,"2507 Pacific Ave S",NULL,Tacoma,79,98403,...,"2001-09-01 00:00:00"
864,"67 Rainer Ave S",NULL,Renton,79,98055,...,"2001-08-01 00:00:00"
865,"750 Lakeway Dr",NULL,Bellingham,79,98225,...,"2002-07-01 00:00:00"
866,"2528 Meridian E",NULL,Puyallup,79,98371,...,"2003-08-01 00:00:00"
867,"48995 Evergreen Wy.",NULL,Everett,79,98201,...,"2003-09-01 00:00:00"
868,"25111 228th St Sw",NULL,Bothell,79,98011,...,"2002-07-01 00:00:00"
869,"2583 Se 272nd St",NULL,Kent,79,98031,...,"2001-08-01 00:00:00"
870,"409 S. Main Ste. 25",NULL,Ellensburg,79,98926,...,"2002-08-01 00:00:00"
871,"2502 Evergreen Ste E",NULL,Everett,79,98201,...,"2001-07-01 00:00:00"
872,"755 W Washington Ave Ste D",NULL,Sequim,79,98382,...,"2003-08-01 00:00:00"
873,"44606 N Division St",NULL,Spokane,79,99202,...,"2003-08-01 00:00:00"
874,"2550 Ne Sandy Blvd",NULL,Portland,58,97205,...,"2002-09-01 00:00:00"
875,"2540 Dell Range Blvd",NULL,Cheyenne,82,82001,...,"2002-07-01 00:00:00"
876,"765 Delridge Way Sw",NULL,Seattle,79,98104,...,"2001-07-01 00:00:00"
877,"4781 Highway 95",NULL,Sandpoint,23,83864,...,"2002-07-01 00:00:00"
878,"4210 E Sprague Ave",NULL,Spokane,79,99202,...,"2002-07-01 00:00:00"
879,"Valley Mall",NULL,"Union Gap",79,98903,...,"2002-07-01 00:00:00"
880,"S Sound Ctr Suite 25300",NULL,Lacey,79,98503,...,"2001-08-01 00:00:00"
881,"Southgate Mall",NULL,Missoula,40,59801,...,"2002-10-01 00:00:00"
882,Medford,NULL,Medford,58,97504,...,"2003-07-01 00:00:00"
883,"Heritage Mall",NULL,Albany,58,97321,...,"2003-07-01 00:00:00"
884,"Lewis County Mall",NULL,Chehalis,79,98532,...,"2001-08-01 00:00:00"
885,"755 Columbia Ctr Blvd",NULL,Kennewick,79,99337,...,"2003-09-01 00:00:00"
886,"Lancaster Mall",NULL,Salem,58,97301,...,"2002-08-01 00:00:00"
887,"Lewiston Mall",NULL,Lewiston,23,83501,...,"2002-09-01 00:00:00"
888,"Three Rivers Mall",NULL,Kelso,79,98626,...,"2003-07-01 00:00:00"
889,"Eastridge Mall",NULL,Casper,82,82601,...,"2001-07-01 00:00:00"
890,"Holiday Village Mall",NULL,"Great Falls",40,59401,...,"2001-11-01 00:00:00"
891,"2526a Tri-Lake Blvd Ne",NULL,Kirkland,79,98033,...,"2001-12-01 00:00:00"
892,"Frontier Mall",NULL,Cheyenne,82,82001,...,"2001-08-01 00:00:00"
893,"White Mountain Mall",NULL,"Rock Springs",82,82901,...,"2003-07-01 00:00:00"
894,"3390 South 23rd St.",NULL,Tacoma,79,98403,...,"2002-01-01 00:00:00"
